!File created with processIceEx v1-11-02-2016 at 02/08/17 21:18:17 
!hour	 oC  	  oC  	 kg/h  	 kW    	  kWh 	 - 	 oC 	 kW/K 	 W/m2K 	 kWh 	 kWh 	 [kg,i/kg,w] 	 [kWh]	 oC	 oC	 oC	 oC	 oC 	 [kg,i/kg,w] 	 [kW/K] 	 [kg] 	 [kg] [W/m2] 	 [W/m2] 	[W/m2] 	[W/m2] 	 [oC] 	 [oC] 	 [oC] 	 [oC] 	 [oC] 	 [oC]
!(1)Time	 (2)Tin 	 (3)TOut 	 (4)mFlow 	 (5)Power 	 (6)Energy 	 (7)tStoreAv 	 (8)eff 	 (9)lmd 	 (10)Ua 	 (11)U (12)eHxPerCycleNeg 	 (13)eHxPerCyclePos 	 (14)ratioIce 	 (15)eIcing 	 (16)Tz1	 (17)Tz2	 (18)Tz3	 (19)Tz4	 (20)Tz5	  (21)tAmb 	 (22) ratioIceCalc 	 (23) radioIce 	 (24) massIce (25) HF1 	 (26) HF2 	(27) HF3 	 (28) TS1 	 (29) TS2 	(30) TS3 	 (31) TwaterTS1 	 (32) TwaterTS2 	(33) TwaterTS3 (34) ThxTS1 	 (35) ThxTS2 	(36) ThxTS3
35.555556	-6.122133	-5.076347	2040.255909	-2.117652	-149.448030	0.000000	0.170821	5.582925	0.379309	15.331936	-149.448030	0.000000	71.000570	-149.433895	-4.419947	-5.587800	-5.547049	-5.136995	0.675300	22.000000	63.868343	62.544651	1418.911374	-35.801020	34.140100	13886.710000	-5.955479	-5.942690	-5.804812	-1.242757	-5.554384	-2.114601	-6.017554	-5.599240	-5.180926
36.666667	-6.629767	-5.642900	2105.635896	-2.061292	-151.809010	0.000000	0.148854	6.123085	0.336643	13.607346	-151.809010	0.000000	71.886468	-151.794876	-5.042228	-6.117800	-6.073462	-5.716995	0.749251	22.000000	64.615813	63.324692	1436.607676	-32.980670	31.727010	6879.724000	-6.474237	-6.463111	-6.335330	-1.384610	-6.081443	-2.354547	-6.531080	-6.136334	-5.741587
37.777778	-6.993316	-6.062900	2095.826981	-1.933581	-154.045181	0.000000	0.133044	6.517042	0.296696	11.992677	-154.045181	0.000000	72.993840	-154.031046	-5.582228	-6.562075	-6.513462	-6.184565	0.534774	22.000000	65.295836	64.299743	1458.728054	-24.098300	24.558490	10237.350000	-6.854237	-6.853111	-6.735330	-1.682608	-6.522212	-2.690509	-6.900274	-6.528108	-6.155942
38.888889	-7.295703	-6.392900	2033.443799	-1.819783	-156.189143	0.000000	0.123744	6.834366	0.266269	10.762806	-156.189143	0.000000	74.101212	-156.175008	-6.065193	-6.922075	-6.873462	-6.554565	0.644774	22.000000	65.926031	65.274794	1480.848432	-22.449970	20.913860	6760.613000	-7.162271	-7.173002	-7.055330	-1.731008	-6.882212	-2.810909	-7.205423	-6.844302	-6.483180
40.000000	-7.575912	-6.677710	2076.090892	-1.847964	-158.224281	0.000000	0.118560	7.117368	0.259642	10.494902	-158.224281	0.000000	75.208584	-158.210147	-6.505193	-7.202075	-7.151076	-6.860232	0.694774	22.000000	66.497419	66.249845	1502.968810	-28.607770	26.450810	8137.446000	-7.432649	-7.433002	-7.315134	-1.798378	-7.160256	-2.931629	-7.486092	-7.126811	-6.767530
41.111111	-7.754872	-6.927710	2103.722359	-1.724091	-160.186952	0.000000	0.106664	7.333518	0.235097	9.502808	-160.186952	0.000000	76.094482	-160.172818	-7.021193	-7.462671	-7.411076	-7.120232	0.596023	22.000000	67.029646	67.029886	1520.665112	-19.003820	18.227230	4937.315000	-7.615761	-7.640437	-7.545134	-1.950341	-7.420363	-3.107779	-7.672156	-7.341291	-7.010426
42.222222	-7.935101	-7.147710	2106.165437	-1.642775	-162.041471	0.000000	0.099229	7.534550	0.218032	8.813025	-162.041471	0.000000	77.091117	-162.027336	-7.411193	-7.662671	-7.601076	-7.340231	1.271387	22.000000	67.503428	67.907433	1540.573452	-17.475720	15.471710	17541.760000	-7.820937	-7.840437	-7.725134	-1.570447	-7.612163	-2.862190	-7.856362	-7.541405	-7.226449
43.333333	-8.071687	-7.317710	2101.370170	-1.569242	-163.789404	0.000000	0.093410	7.688538	0.204101	8.249932	-163.789404	0.000000	77.644803	-163.775270	-7.661193	-7.842671	-7.781076	-7.510231	1.248647	22.000000	67.919613	68.394958	1551.633641	-16.444280	13.806360	17001.760000	-7.960557	-7.987082	-7.875134	-1.641783	-7.792163	-2.955614	-7.996289	-7.694699	-7.393108
44.444444	-8.178139	-7.487710	2118.862550	-1.448744	-165.461437	0.000000	0.084424	7.827850	0.185076	7.480891	-165.461437	0.000000	78.667505	-165.447303	-7.851193	-7.992671	-7.931076	-7.690232	0.966778	22.000000	68.294782	69.295457	1572.062695	-8.423500	9.808707	447.213500	-8.108822	-8.127082	-8.025134	-1.890035	-7.942163	-3.188587	-8.109096	-7.832924	-7.556753
45.555556	-8.405275	-7.680100	2134.099658	-1.532276	-167.098409	0.000000	0.086276	8.037236	0.190647	7.706099	-167.098409	0.000000	79.221191	-167.084275	-8.034276	-8.172671	-8.108214	-7.864885	1.097920	22.000000	68.651004	69.782983	1583.122883	-18.503670	16.894260	226.752000	-8.298736	-8.312749	-8.195134	-1.859806	-8.119816	-3.204226	-8.332757	-8.042687	-7.752618
