!File created with processIceEx v1-11-02-2016 at 06/08/17 14:05:01 
!hour	 oC  	  oC  	 kg/h  	 kW    	  kWh 	 - 	 oC 	 kW/K 	 W/m2K 	 kWh 	 kWh 	 [kg,i/kg,w] 	 [kWh]	 oC	 oC	 oC	 oC	 oC 	 [kg,i/kg,w] 	 [kW/K] 	 [kg] 	 [kg] [W/m2] 	 [W/m2] 	[W/m2] 	[W/m2] 	 [oC] 	 [oC] 	 [oC] 	 [oC] 	 [oC] 	 [oC]	 [0-1]
!(1)Time	 (2)Tin 	 (3)TOut 	 (4)mFlow 	 (5)Power 	 (6)Energy 	 (7)tStoreAv 	 (8)eff 	 (9)lmd 	 (10)Ua 	 (11)U (12)eHxPerCycleNeg 	 (13)eHxPerCyclePos 	 (14)ratioIce 	 (15)eIcing 	 (16)Tz1	 (17)Tz2	 (18)Tz3	 (19)Tz4	 (20)Tz5	  (21)tAmb 	 (22) ratioIceCalc 	 (23) radioIce 	 (24) massIce (25) HF1 	 (26) HF2 	(27) HF3 	 (28) TS1 	 (29) TS2 	(30) TS3 	 (31) TwaterTS1 	 (32) TwaterTS2 	(33) TwaterTS3 (34) ThxTS1 	 (35) ThxTS2 	(36) ThxTS3 	(37) fConst
34.444444	-7.037335	-5.736790	2130.758797	-2.748210	-110.092944	0.000000	0.184806	6.364933	0.431774	inf	-110.092944	0.000000	49.096321	-104.997569	-2.119799	-0.083414	-0.068236	-0.054562	0.065155	22.289570	42.830343	inf	971.441888	213.816600	37393.230000	23061.700000	-2.584615	22.289570	22.259210	0.025649	-0.070968	0.007691	-6.907280	-6.387062	-5.866845	0.000000
35.555556	-7.097335	-5.848935	2040.840449	-2.526482	-113.026244	0.000000	0.175897	6.453021	0.391519	inf	-113.026244	0.000000	50.365229	-107.930869	-2.419799	-0.093414	-0.068236	-0.054562	0.015155	22.378090	43.877158	inf	996.827498	211.738400	37388.870000	23061.900000	-2.663206	22.378090	22.270770	-0.007851	-0.072768	-0.018309	-6.972495	-6.473135	-5.973775	0.000000
36.666667	-7.198283	-5.948935	2130.928021	-2.639749	-115.909645	0.000000	0.173562	6.553774	0.402783	inf	-115.909645	0.000000	51.779272	-110.814270	-2.694282	-0.093414	-0.068236	-0.054562	-0.034845	22.574500	44.893152	inf	1025.116655	214.083500	37378.390000	23054.590000	-2.733206	22.574500	22.485730	-0.041351	-0.072768	-0.044309	-7.073348	-6.573609	-6.073870	0.000000
37.777778	-7.336066	-6.102413	2108.556322	-2.578851	-118.759122	0.000000	0.168163	6.700322	0.384885	inf	-118.759122	0.000000	52.843371	-113.663747	-2.984282	-0.093414	-0.078236	-0.064562	-0.074845	22.469130	45.891205	inf	1046.404878	215.068500	37383.950000	23058.010000	-2.813206	22.469130	22.341420	-0.071451	-0.080968	-0.069909	-7.212701	-6.719240	-6.225778	0.000000
38.888889	-7.469618	-6.262413	2106.048940	-2.520197	-121.586091	0.000000	0.161615	6.848291	0.368004	inf	-121.586091	0.000000	54.078143	-116.490716	-3.254282	-0.093414	-0.078236	-0.064562	-0.144845	22.314790	46.878902	inf	1071.107562	217.553900	37394.460000	23062.830000	-2.913206	22.314790	22.218140	-0.118351	-0.080968	-0.106309	-7.348897	-6.866015	-6.383133	0.000000
40.000000	-7.603073	-6.402413	2098.681717	-2.497428	-124.379846	0.000000	0.157918	6.985554	0.357513	inf	-124.379846	0.000000	55.512088	-119.284472	-3.534282	-0.093414	-0.078236	-0.064562	-0.214845	22.307970	47.850238	inf	1099.794886	217.868100	37391.460000	23062.050000	-3.003206	22.307970	22.204310	-0.165251	-0.080968	-0.142709	-7.483007	-7.002743	-6.522479	0.000000
41.111111	-7.725933	-6.538020	2103.708371	-2.476516	-127.133158	0.000000	0.153757	7.115458	0.348047	inf	-127.133158	0.000000	56.678587	-122.037783	-3.802042	-0.113414	-0.088236	-0.074562	-0.304845	22.414750	48.800022	inf	1123.131719	218.364800	37389.390000	23059.800000	-3.113206	22.414750	22.342380	-0.228851	-0.092768	-0.194309	-7.607142	-7.131977	-6.656811	0.000000
42.222222	-7.905933	-6.718020	2041.156783	-2.402452	-129.861809	0.000000	0.150256	7.295866	0.329289	inf	-129.861809	0.000000	57.810959	-124.766435	-4.082042	-0.103414	-0.088236	-0.074562	-0.404845	22.187120	49.738120	inf	1145.785792	217.720100	37397.620000	23065.940000	-3.233206	22.187120	22.097180	-0.295851	-0.090968	-0.246309	-7.787142	-7.311977	-6.836811	0.000000
43.333333	-8.052857	-6.916567	2116.433766	-2.382393	-132.544695	0.000000	0.141104	7.470314	0.318915	inf	-132.544695	0.000000	59.244896	-127.449321	-4.362042	-0.103414	-0.088236	-0.074562	-0.514845	22.069630	50.655692	inf	1174.472951	221.018900	37401.460000	23069.000000	-3.360804	22.069630	22.022860	-0.369551	-0.090968	-0.303509	-7.939228	-7.484712	-7.030196	0.000000
44.444444	-8.192743	-7.076567	2111.385162	-2.334292	-135.188491	0.000000	0.136240	7.621037	0.306296	inf	-135.188491	0.000000	60.411403	-130.093117	-4.624507	-0.103414	-0.088236	-0.074562	-0.618694	21.953720	51.553353	inf	1197.809950	220.286000	37408.830000	23074.820000	-3.470804	21.953720	21.806690	-0.439130	-0.090968	-0.357510	-8.081125	-7.634655	-7.188185	0.000000
45.555556	-8.382743	-7.264466	2124.149381	-2.352384	-137.809029	0.000000	0.133402	7.810266	0.301191	inf	-137.809029	0.000000	61.577903	-132.713655	-4.878191	-0.103414	-0.098236	-0.084562	-0.738694	21.904560	52.440194	inf	1221.146783	221.897700	37412.820000	23075.210000	-3.620804	21.904560	21.816380	-0.522830	-0.099168	-0.424710	-8.270915	-7.823605	-7.376294	0.000000
46.666667	-8.519185	-7.424466	2106.714805	-2.283592	-140.389908	0.000000	0.128500	7.959282	0.286909	inf	-140.389908	0.000000	62.909439	-135.294533	-5.118191	-0.143413	-0.108236	-0.084562	-0.858694	21.865810	53.307070	inf	1247.785331	220.198800	37413.290000	23077.140000	-3.760804	21.865810	21.723610	-0.603230	-0.114568	-0.487110	-8.409713	-7.971825	-7.533938	0.000000
47.777778	-8.689185	-7.594466	2104.191642	-2.280472	-142.927989	0.000000	0.125986	8.129545	0.280517	inf	-142.927989	0.000000	64.027560	-137.832614	-5.368191	-0.443414	-0.128236	-0.084562	-0.988694	21.890270	54.151042	inf	1270.154315	219.487700	37411.140000	23076.000000	-3.910804	21.890270	21.741450	-0.690330	-0.184968	-0.554710	-8.579713	-8.141825	-7.703938	0.000000
48.888889	-8.807303	-7.754466	2129.178101	-2.218963	-145.416226	0.000000	0.119541	8.269718	0.268324	inf	-145.416226	0.000000	65.194060	-140.320852	-5.618191	-0.903413	-0.398236	-0.094562	-1.138694	22.007600	54.969640	inf	1293.491149	217.051600	37407.290000	23071.520000	-4.060804	22.007600	21.912690	-0.794130	-0.489168	-0.637511	-8.702019	-8.280884	-7.859750	0.000000
50.000000	-9.019045	-7.977448	2109.432016	-2.174446	-147.859876	0.000000	0.115489	8.487597	0.256191	inf	-147.859876	0.000000	66.360567	-142.764502	-5.866173	-1.355777	-1.052495	-0.254562	-1.288694	21.820320	55.764632	inf	1316.828147	215.736800	37415.540000	23078.580000	-4.240804	21.820320	21.685140	-0.947430	-1.107086	-0.792311	-8.914885	-8.498247	-8.081608	0.000000
51.111111	-9.162780	-8.179789	2124.504361	-2.066407	-150.268328	0.000000	0.107281	8.661990	0.238560	inf	-150.268328	0.000000	67.609589	-145.172954	-6.116173	-1.835777	-1.612495	-0.624562	-1.448694	21.766210	56.540570	inf	1341.815920	214.131800	37417.220000	23080.050000	-4.416009	21.766210	21.608060	-1.176730	-1.652686	-1.053111	-9.064481	-8.671284	-8.278088	0.000000
52.222222	-9.307802	-8.329065	2102.074227	-2.035445	-152.595585	0.000000	0.105152	8.809374	0.231054	inf	-152.595585	0.000000	68.659438	-147.500210	-6.336173	-2.299502	-2.061017	-1.039188	-1.611677	21.831430	57.273298	inf	1362.819054	210.667300	37414.810000	23077.460000	-4.576009	21.831430	21.716680	-1.422756	-2.103944	-1.336882	-9.209928	-8.818434	-8.426939	0.000000
53.333333	-9.525528	-8.551395	2124.661164	-2.047190	-154.876690	0.000000	0.102266	9.029706	0.226717	inf	-154.876690	0.000000	69.777567	-149.781316	-6.576173	-2.769502	-2.491017	-1.459188	-1.771677	21.823770	57.981247	inf	1385.188204	208.916900	37415.620000	23077.240000	-4.776008	21.823770	21.729910	-1.668556	-2.541144	-1.621682	-9.428115	-9.038462	-8.648808	0.000000
54.444444	-9.591604	-8.705533	2129.716189	-1.866350	-157.104938	0.000000	0.092380	9.141412	0.204164	inf	-157.104938	0.000000	70.924172	-152.009563	-6.826173	-3.220921	-2.936620	-1.898558	-1.961677	21.735300	58.661529	inf	1408.127035	203.978400	37417.140000	23079.030000	-4.976008	21.735300	21.582530	-1.940848	-2.987794	-1.931380	-9.502997	-9.148568	-8.794140	0.000000
55.555556	-9.588353	-8.685348	2049.564000	-1.830457	-159.178690	0.000000	0.094177	9.129409	0.200501	inf	-159.178690	0.000000	71.692349	-154.083315	-6.966268	-3.620921	-3.346620	-2.288558	-2.091677	21.702550	59.258238	inf	1423.495085	194.493400	37420.390000	23081.420000	-5.066008	21.702550	21.542670	-2.156648	-3.395994	-2.186180	-9.498053	-9.136850	-8.775648	0.000000
56.666667	-9.574706	-8.725348	2077.041195	-1.744769	-161.161455	0.000000	0.088709	9.143453	0.190822	inf	-161.161455	0.000000	72.659683	-156.066080	-7.076268	-3.990921	-3.716620	-2.658558	-2.231677	21.948720	59.804554	inf	1442.847445	188.932300	37412.250000	23073.550000	-5.176009	21.948720	21.843150	-2.372548	-3.765994	-2.436580	-9.489770	-9.150027	-8.810284	0.000000
57.777778	-9.576287	-8.753481	2127.144359	-1.730972	-163.069004	0.000000	0.085921	9.158725	0.188997	inf	-163.069004	0.000000	73.476239	-157.973629	-7.196268	-4.309490	-4.043662	-3.013248	-2.371677	22.062230	60.308690	inf	1459.183344	183.020300	37406.980000	23071.100000	-5.286577	22.062230	21.999020	-2.583395	-4.091511	-2.679631	-9.494006	-9.164884	-8.835762	0.000000
58.888889	-9.570936	-8.793481	2132.079976	-1.639332	-164.888060	0.000000	0.081231	9.176720	0.178640	inf	-164.888060	0.000000	74.409445	-159.792686	-7.286268	-4.609490	-4.353662	-3.353248	-2.501677	22.121370	60.762362	inf	1477.852943	178.305200	37401.430000	23068.940000	-5.396578	22.121370	22.012700	-2.782695	-4.399711	-2.910431	-9.493190	-9.182208	-8.871227	0.000000
60.000000	-9.575679	-8.816748	2072.018142	-1.555170	-166.642620	0.000000	0.079256	9.190992	0.169206	inf	-166.642620	0.000000	75.342643	-161.547245	-7.376268	-4.879490	-4.643662	-3.673248	-2.630296	22.014990	61.179286	inf	1496.522376	172.163300	37406.420000	23073.650000	-5.476578	22.014990	21.847680	-2.974470	-4.686111	-3.130913	-9.499786	-9.196213	-8.892641	0.000000
61.111111	-9.562214	-8.836748	2122.086707	-1.522513	-168.344034	0.000000	0.075868	9.194712	0.165586	inf	-168.344034	0.000000	76.042547	-163.248659	-7.466268	-5.139490	-4.893662	-3.966999	-2.760296	22.085860	61.566748	inf	1510.524576	168.777700	37400.890000	23066.840000	-5.556578	22.085860	22.017460	-3.158508	-4.937911	-3.339513	-9.489667	-9.199481	-8.909295	0.000000
62.222222	-9.562214	-8.856748	2129.692386	-1.485831	-170.000993	0.000000	0.073776	9.204976	0.161416	inf	-170.000993	0.000000	76.873344	-164.905618	-7.546268	-5.374682	-5.132366	-4.246999	-2.880296	22.053520	61.930451	inf	1527.145398	165.136400	37404.370000	23070.420000	-5.636577	22.053520	22.042870	-3.331308	-5.175983	-3.536313	-9.491667	-9.209481	-8.927295	0.000000
63.333333	-9.561728	-8.885757	2127.166540	-1.422001	-171.609848	0.000000	0.070695	9.219613	0.154236	inf	-171.609848	0.000000	77.641513	-166.514473	-7.626268	-5.594682	-5.362366	-4.516999	-3.000296	22.008680	62.269797	inf	1542.513283	161.104100	37407.040000	23072.300000	-5.706577	22.008680	21.904870	-3.500808	-5.404183	-3.728313	-9.494131	-9.223743	-8.953354	0.000000
